baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7.99575410013139,-2.86329581185019,1.06774553652004,-2.68162751696641,0.00732649858405468,0.180556600299549
15.9070180464338,-1.41164565646743,0.646278820818281,-2.18426724038408,0.028942616521676,0.221160998690413
156.884013522955,-0.840378165419852,1.13313604694001,-0.741639247722516,0.458305937428977,0.707968955990915
10.9264901734948,0.485499924801986,0.845402666929017,0.574282461830405,0.565776675254706,0.784402322601373
18.4882811231443,-0.233022152951374,0.537806422155468,-0.43328257780457,0.66480949352404,0.842488852675535
98.2617909745849,2.11594129919936,1.15563269418512,1.83098082102237,0.0671034057645426,0.33501052275944
15.8911546087895,0.596407248295073,0.65611844958288,0.908993259790564,0.363353683679349,0.627129389907214
10.6362042868793,-1.82186808147799,1.408013619379,-1.29392788280096,0.195690332315914,0.459716971154845
10.2904853544381,-0.955260404985281,1.12448879110311,-0.849506382405271,0.395599580277349,0.656008267574763
177.4738698845,-0.322135750329255,1.19372885644938,-0.269856717116996,0.787270486885983,0.914976997205487
57.5044225111446,1.04018440942201,0.553378126811763,1.87969917679062,0.0601490878497276,0.317930892919989
22.4635869713884,0.95345356852054,0.831033622775678,1.14731046059963,0.25125333223558,0.519794061291584
9.64049171637467,-3.35568779615365,1.00090021683891,-3.35266966646459,0.000800361688337589,0.0467071248511962
25.7936369270307,-0.289488689575086,0.553847072562233,-0.522687044703226,0.601192055233246,0.811166694049164
45.2400908947113,-0.111947221953594,0.976150148229488,-0.114682379710376,0.908696880723284,0.976428820709888
56.1748862509097,-0.102613963911858,0.526652921036169,-0.19484172557131,0.845516855948062,0.946211680002368
11.9206061446906,-7.58216472458708,1.58572416270988,-4.7815155390139,1.73978552081361e-06,0.00102995302832166
31.0560054329751,-0.254086690158812,0.687000509338506,-0.369849347569575,0.711494744146564,0.872059810630985
10.0413172067945,-3.04589741193583,1.37560996003985,-2.21421587544161,0.0268139322988959,0.214471281360601
293.429697564677,0.0204866378422292,0.762164946510842,0.0268795330144953,0.978555817907381,0.989885629742431
14.2800165777205,-0.229263898246082,0.753986316592507,-0.304069043695906,0.761075290440905,0.892191231566368
16.5206798886281,0.409054117276551,0.639221284133719,0.639925683686998,0.522220915392609,0.757732308608883
36.7997254495344,-0.239407302903696,0.759067462540876,-0.315396607967245,0.752460541963794,0.89193897874182
41.5406733358811,0.784499636867689,0.951054066172277,0.824873858144656,0.409443209328283,0.669470001023348
54.7102464397588,1.10806703958572,0.824804173521817,1.3434304470774,0.179132633500362,0.45390633827151
45.2115196124414,0.0960864700915905,0.760688903212091,0.126315067415674,0.899482529717463,0.972128106814552
43.5077781139204,0.102043431355201,1.11556656816446,0.0914722924362118,0.927117321351744,0.976428820709888
52.3901108643655,-0.0562477487420944,0.665621253730716,-0.084504135688026,0.932655614801313,0.976428820709888
54.5872880847984,-0.635780640024581,0.679084002787939,-0.936232686110145,0.34915339748412,0.611865629142447
15.9389396556031,0.347905812644852,0.569936034991979,0.610429576802857,0.541577280568629,0.765187947724651
12.7717777321203,0.0443346542687137,0.755573798489309,0.0586768021301906,0.953209536713368,0.982266673559885
9.8912491487651,-0.938847975792351,0.870563480852995,-1.07843712312909,0.280838727589207,0.556041895427459
25.5694293823833,-4.33128058816203,1.16799080947447,-3.70831735406452,0.000208641070707139,0.0308788784646566
237.789015001742,1.58181893749511,1.21995001700736,1.29662602192133,0.194759894485296,0.459716971154845
57.1280520432097,2.02238713314987,0.834829178969124,2.42251610760321,0.0154134424323373,0.196556434862034
19.4854279186904,0.812225651536513,0.585693961524768,1.3867748429948,0.165510430486756,0.435983157698151
14.258895936818,-1.49067236880349,1.7167394906289,-0.868316000733114,0.385221365090464,0.647040055399748
22.4350005572614,-1.29625453418624,0.801882120357877,-1.61651507282357,0.105982997223865,0.370528955715638
40.3599189030152,0.272152276129112,0.616925259119342,0.441143026819177,0.659109455879477,0.842488852675535
15.8454189532695,-3.02661554104419,1.84177627892961,-1.64331334683232,0.100318118238924,0.364345558266522
34.5827963045098,-0.392119066272087,0.691948139717416,-0.566688518639885,0.570925822719698,0.789691792173041
34.858898011176,-1.51588266766544,0.79459708802018,-1.90773750686957,0.0564251514481891,0.304838143940299
55.6132945463386,0.792465630873575,0.634963560696594,1.24804899040851,0.212013116875707,0.477231046351402
25.3758321324777,-0.735099849018995,0.485601300794938,-1.51379299811517,0.130078349050004,0.389396681556376
28.0977372874629,1.3810545954881,1.34461232650847,1.02710243559514,0.30437223193237,0.571445712754894
18.8397347974818,1.82481275384593,1.10375567103431,1.65327599371329,0.0982747064121066,0.364345558266522
18.4471502840696,-3.43019907123524,1.46462756872492,-2.34202820190085,0.0191792656206897,0.209388119607475
9.45217997563553,-0.429351081990806,1.132432955685,-0.379140398409807,0.704583608229657,0.865380697244724
7.00095283313968,-0.244435097492325,1.15330694147105,-0.211942795714509,0.832151662771512,0.941938402219379
19.6908378478085,-1.56794008919154,1.54098074217081,-1.01749492792671,0.308918043911935,0.571445712754894
21.7971417459387,-2.5769882849158,1.6116142838151,-1.59901057641127,0.109818252574731,0.370528955715638
42.1711943256539,-0.0791208582973236,1.49328197980973,-0.0529845396697313,0.957744225965811,0.982266673559885
12.9361401557992,0.890967915088749,1.02737965878257,0.867223628064168,0.385819492493431,0.647040055399748
33.8483098781119,0.533921766038875,1.02395620531169,0.521430275307867,0.602067065581304,0.811166694049164
33.0571750379482,-1.43466387694968,0.606159370107804,-2.36680970005384,0.0179421557242799,0.204264542091802
